Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made,Sales_Change,Satisfaction_Change,Purchase_Made_Numeric
treatment,high value,172.4564233125381,247.4381635108549,70.25207641696215,87.33511409,yes,74.9817401983168,17.08303767303785,1
control,low value,203.71699822858852,277.18343903938035,70.25207641696215,54.378079299002415,yes,73.46644081079182,-15.873997117959739,1
control,medium value,233.64920361174725,277.22139531106325,61.55150779,62.84648699056447,yes,43.572191699315994,1.2949792005644696,1
treatment,unknown,137.90451975113598,215.12936306041755,100.0,73.87259310735006,no,77.22484330928157,-26.127406892649944,0
control,unknown,133.6376633,280.45795220654577,63.53070429873639,53.552136799406426,no,146.82028890654576,-9.978567499329962,0
treatment,unknown,344.451960340282,544.3850055512288,87.14141094946011,89.33461519630832,yes,199.93304521094677,2.193204246848211,1
treatment,medium value,229.50396933262024,356.54383735344453,72.84013028011252,54.46106227840168,yes,127.03986802082429,-18.37906800171084,1
treatment,unknown,299.4696749048628,454.1061767806773,68.45287742485371,55.38458587710216,yes,154.63650187581447,-13.06829154775155,1
control,high value,203.71699822858852,365.40697367316216,94.10737259867948,100.0,no,161.68997544457363,5.892627401320524,0
unknown,medium value,160.67612965716057,187.9361439452116,77.11014661784411,73.98857349114773,yes,27.260014288051025,-3.1215731266963758,1
treatment,low value,263.7649219171764,412.6874914296019,47.87219562491892,58.74250937815715,yes,148.92256951242547,10.870313753238229,1
control,medium value,153.7682019534571,177.61404494314144,67.45692227,77.07154153515108,yes,23.845842989684343,9.614619265151077,1
control,medium value,253.2817358313288,305.4056000922304,62.47664529675159,59.15343145050832,no,52.12386426090157,-3.32321384624327,0
unknown,high value,203.71699822858852,343.30562006686125,100.0,100.0,unknown,139.58862183827273,0.0,0
unknown,low value,203.71699822858852,351.8471018122796,65.16365651457657,76.0,yes,148.1301035836911,10.836343485423427,1
control,high value,203.71699822858852,255.54389583812835,70.25207641696215,85.32768799585814,no,51.82689760953983,15.075611578895987,0
unknown,medium value,203.71699822858852,371.70158035012713,74.63813196803751,73.87259310735006,no,167.9845821215386,-0.7655388606874567,0
treatment,low value,253.5139233908404,399.1342068542856,43.004447258834624,73.87259310735006,yes,145.6202834634452,30.868145848515432,1
treatment,low value,226.9379129280086,345.32843735153176,48.37635248530317,40.33006939094092,unknown,118.39052442352317,-8.046283094362252,0
control,unknown,203.71699822858852,223.27283431039905,52.580061620159576,57.36019420691146,no,19.555836081810526,4.780132586751883,0
control,low value,153.75186706533344,176.05443413959674,48.086374716478616,57.82013064848617,yes,22.302567074263294,9.733755932007554,1
control,low value,172.1435246551172,207.765953552486,58.41993957,73.87259310735006,yes,35.62242889736879,15.45265353735006,1
treatment,unknown,228.76008194170672,342.3741978269182,56.57466005930473,76.14916490701168,yes,113.61411588521148,19.574504847706947,1
control,medium value,241.76651504574355,289.59507429573114,59.76380958330185,73.87259310735006,no,47.82855924998759,14.108783524048206,0
treatment,unknown,261.16050115606123,398.8704659382488,66.69281717138146,73.87259310735006,yes,137.70996478218757,7.179775935968593,1
unknown,unknown,203.71699822858852,225.1282857271296,70.57056425723161,78.00764215315483,yes,21.41128749854107,7.437077895923224,1
control,unknown,139.6308348502052,155.05833050845513,61.811839711121095,76.0,no,15.427495658249939,14.188160288878905,0
treatment,low value,139.42324774630237,214.0853708923113,61.62579750021204,73.87259310735006,no,74.66212314600892,12.246795607138019,0
control,medium value,209.29677269154817,244.2755468345424,55.89983310154416,73.87259310735006,no,34.97877414299424,17.972760005805895,0
treatment,unknown,203.84622026439388,316.89695559556594,56.492251009623885,65.96218991,no,113.05073533117206,9.469938900376121,0
control,high value,259.826346,307.87442959589254,82.75086254096509,78.12972071393799,no,48.048083595892535,-4.6211418270271025,0
control,low value,128.32416327882345,161.46228245871256,55.03863406064684,49.50979289977386,no,33.13811917988912,-5.528841160872979,0
treatment,low value,139.38325837539404,208.15997673054315,58.54284791578388,61.925283859319045,no,68.77671835514911,3.382435943535164,0
unknown,high value,197.55829458825852,309.3067902299087,61.96442706,68.63493862,no,111.74849564165018,6.670511560000001,0
treatment,medium value,298.8723691,460.4805418847872,79.82770808885762,89.57713891744821,no,161.6081727847872,9.74943082859059,0
control,medium value,190.27075482324776,229.5854175548824,76.22026411553645,94.09469160142903,yes,39.314662731634655,17.874427485892582,1
unknown,unknown,203.71699822858852,147.0007193160386,61.91408658408217,72.77698438503704,no,-56.71627891254991,10.862897800954869,0
control,high value,256.3680261400723,317.0780654299372,66.67393166317946,54.79817002001999,yes,60.71003928986494,-11.875761643159471,1
unknown,unknown,203.71699822858852,323.67986843856994,70.09233659798414,72.94641302,no,119.96287020998142,2.8540764220158508,0
treatment,medium value,203.71699822858852,245.46814235157504,70.25207641696215,96.24115635745048,yes,41.75114412298652,25.989079940488324,1
treatment,medium value,190.01996418178248,302.87994287033104,76.20818566832902,88.51350105269692,no,112.85997868854855,12.305315384367901,0
control,low value,168.99004217132642,198.69980738679172,70.25207641696215,51.55409450684434,yes,29.709765215465296,-18.69798191011781,1
control,high value,223.50434711475825,272.59612545897977,95.47188900153188,100.0,no,49.091778344221524,4.528110998468122,0
unknown,low value,203.71699822858852,388.9364504058283,39.98961203995865,28.848397539520832,unknown,185.21945217723976,-11.141214500437819,0
control,medium value,243.36497459440432,280.45795220654577,81.13281168410876,97.91737656466954,yes,37.09297761214145,16.78456488056078,1
treatment,high value,252.7750891624748,398.0349611735581,82.71581207321016,96.64708757861092,yes,145.25987201108327,13.931275505400762,1
control,low value,203.71699822858852,280.45795220654577,56.52350753761701,73.87259310735006,no,76.74095397795725,17.34908556973305,0
unknown,unknown,192.49071833922312,229.92350297410067,86.62709057921882,92.150420845222,no,37.43278463487755,5.523330266003185,0
treatment,unknown,177.03653380587707,267.88148928904985,69.91084904677123,79.80214874926733,no,90.84495548317278,9.891299702496099,0
control,low value,204.35607327801324,242.72890972783367,51.12151893368243,65.0417667,no,38.372836449820426,13.920247766317566,0
control,medium value,214.74670993233568,259.5388087558148,59.32846082864951,73.87259310735006,no,44.79209882347911,14.544132278700545,0
treatment,medium value,138.13240422565303,221.39039598403065,59.66735857977554,70.84004286463028,no,83.25799175837761,11.17268428485474,0
treatment,high value,321.7974109117613,478.1345173221033,74.47653842,87.50275116085346,no,156.33710641034202,13.026212740853467,0
control,unknown,157.9451124619093,181.8098465234713,71.89524246,90.10384391826248,unknown,23.86473406156199,18.20860145826248,0
treatment,low value,216.36744532713132,344.48967017999786,70.25207641696215,76.0,yes,128.12222485286654,5.747923583037846,1
control,unknown,268.15469410286056,319.16883297424937,84.29707561785405,82.41698708131773,unknown,51.01413887138881,-1.88008853653632,0
unknown,low value,203.71699822858852,71.47267377770429,54.71183779865983,55.003872271748406,yes,-132.24432445088422,0.29203447308857733,1
control,unknown,203.71699822858852,268.9571789606796,78.82702650303773,82.01238404922098,no,65.24018073209106,3.185357546183255,0
control,high value,317.6209011989253,361.9773171485341,83.15234523,78.46902020976479,no,44.35641594960879,-4.683325020235202,0
unknown,high value,189.5948177322911,283.60906073638307,100.0,100.0,yes,94.01424300409198,0.0,1
control,high value,203.71699822858852,150.13083650679448,84.85025966679984,91.06115696710332,yes,-53.58616172179404,6.210897300303472,1
control,high value,221.81112941513467,252.19096272681332,100.0,73.87259310735006,no,30.379833311678652,-26.127406892649944,0
treatment,low value,218.13735215818235,337.7425933989386,57.78942663174321,59.40744879079787,no,119.60524124075624,1.6180221590546608,0
treatment,medium value,203.0993853939011,280.45795220654577,71.16542320063031,71.11520739374902,no,77.35856681264468,-0.05021580688129745,0
control,medium value,165.1477049984829,192.4623760749409,62.31984719796634,68.42249135769558,yes,27.314671076457984,6.102644159729238,1
treatment,high value,173.83448712099906,277.6294363568705,100.0,99.69799629217448,yes,103.79494923587143,-0.30200370782552,1
treatment,medium value,136.8262583451095,195.4699572023935,70.76467367374357,73.87259310735006,yes,58.643698857283994,3.107919433606483,1
unknown,unknown,112.37461837792932,130.91036136565012,70.25207641696215,45.54021269894562,no,18.535742987720795,-24.71186371801653,0
control,medium value,199.24445300082732,242.11848533243605,87.54628706789131,93.26302211594717,no,42.87403233160873,5.7167350480558525,0
treatment,low value,211.3520316827548,320.6785772006904,38.67679416198496,53.69867397068712,yes,109.32654551793561,15.02187980870216,1
treatment,low value,197.0389990770689,306.9004521980371,64.03295025200775,73.87259310735006,no,109.8614531209682,9.839642855342305,0
treatment,medium value,218.74954858609428,352.57345945319065,90.32462615,100.0,yes,133.82391086709637,9.67537385,1
control,unknown,228.0810870548376,275.5235054597034,47.10057006523862,44.24515729404961,yes,47.442418404865805,-2.855412771189009,1
control,low value,246.4184658878548,294.67929246630365,49.15365083588662,50.17634804018616,no,48.26082657844884,1.02269720429954,0
control,low value,203.71699822858852,240.89073772583933,70.25207641696215,73.87259310735006,unknown,37.17373949725081,3.620516690387902,0
control,low value,203.71699822858852,252.1014995151568,61.426429308230325,44.86080890962961,no,48.38450128656828,-16.565620398600714,0
control,unknown,249.7214349788377,296.0764628111162,82.26982269633189,73.87259310735006,no,46.355027832278495,-8.39722958898183,0
unknown,unknown,224.7633953022316,260.79499584047016,69.82688648782218,73.93573463592273,unknown,36.031600538238564,4.108848148100549,0
control,unknown,238.7123307438504,289.49578017578017,96.01734853295828,100.0,yes,50.78344943192977,3.9826514670417197,1
treatment,low value,203.2909845111668,328.9321453178943,42.02794450525804,56.356604900750405,yes,125.6411608067275,14.328660395492363,1
treatment,medium value,203.71699822858852,429.0705699019621,55.80594697764917,48.14699900031842,yes,225.35357167337355,-7.6589479773307545,1
control,unknown,249.7581916412287,292.8526953457236,57.77833704586125,64.40987856380615,no,43.09450370449488,6.631541517944896,0
control,medium value,124.43095895997408,146.3383369874546,67.39484477070829,78.16667683676779,yes,21.90737802748052,10.771832066059503,1
control,high value,246.7184398756988,287.4500312151561,76.41408188,76.77814282333296,unknown,40.73159133945731,0.3640609433329587,0
treatment,medium value,212.97317596962915,335.40197761128,72.59927593,60.08240696,yes,122.42880164165086,-12.516868970000004,1
control,unknown,246.05814209921468,280.45795220654577,53.63229287561974,58.89455850698821,yes,34.39981010733109,5.2622656313684715,1
treatment,unknown,201.0673996678572,313.6715130042207,61.149328083078025,74.80921170465793,no,112.6041133363635,13.659883621579901,0
treatment,medium value,227.29519382626503,366.0138818908988,73.09167558,73.87259310735006,yes,138.71868806463377,0.7809175273500557,1
treatment,high value,208.6893496851017,324.8516347642908,76.81600229969902,63.128657184971686,no,116.1622850791891,-13.687345114727336,0
treatment,low value,229.85198225204545,351.80678810645395,70.25207641696215,61.34409357775121,no,121.9548058544085,-8.907982839210945,0
treatment,medium value,153.25956859144588,226.68615859807065,70.08956652951957,96.9911011121876,yes,73.42659000662476,26.90153458266802,1
control,unknown,220.0220290567113,264.5129549599889,100.0,100.0,no,44.49092590327763,0.0,0
control,unknown,161.71763228930428,184.6846519770793,57.28718573336748,73.87259310735006,no,22.967019687775036,16.585407373982576,0
treatment,low value,181.85407792025265,286.1004122278572,49.90894301074447,58.343826464284895,yes,104.24633430760454,8.434883453540422,1
control,medium value,187.00225939976733,218.9693698045416,82.42483281673374,82.42363095,yes,31.967110404774274,-0.0012018667337372335,1
treatment,medium value,252.7845643790818,374.8008418198476,60.7680609425034,63.42733168979253,no,122.01627744076583,2.6592707472891277,0
treatment,medium value,197.60159324528053,313.10508560406106,70.25207641696215,74.81260986861811,yes,115.50349235878053,4.560533451655957,1
control,medium value,285.87674053665296,344.0420247948322,51.00328906012139,73.92144865,no,58.16528425817921,22.918159589878613,0
control,low value,181.8524948883478,220.37423624881137,45.43745116543707,56.31132407163162,no,38.52174136046358,10.87387290619455,0
control,high value,172.52718257404896,193.7839222,70.25207641696215,85.98412717995238,yes,21.25673962595104,15.732050762990227,1
control,high value,203.71699822858852,272.86750531912224,70.25207641696215,68.80560730136476,yes,69.15050709053372,-1.4464691155973952,1
unknown,medium value,238.6118722448253,295.2145270611116,81.54362880770034,79.54995242706545,yes,56.602654816286304,-1.993676380634895,1
treatment,low value,203.71699822858852,412.74601434321096,51.45752161929149,73.87259310735006,yes,209.02901611462244,22.415071488058565,1
unknown,low value,168.08316014918455,201.5936373574502,52.29226228304381,48.30199325953807,no,33.510477208265655,-3.990269023505739,0
control,low value,266.3563448132727,315.1948079962648,48.19327487,52.92236816400721,no,48.838463182992086,4.729093294007207,0
